school_id,school_name,district_code,district_name,block_name,enrollment_total,lat,lng,stu_tea_ratio,toilet_boys,toilet_girls,has_electricity,num_classrooms,nearest_town_km,enrollment_boys,enrollment_girls,enrollment_3yr_ago,district_aser_pct,medium,category,management,cluster_name,Vac_Math,Vac_Sci,Vac_Eng,Vac_Mar,Vac_Hin,Vac_SST
27029092467,ZP School AmbaKhed 130,NDB01,Nandurbar,Akkalkuwa,370,21.0146,74.1795,56,false,false,false,6,8,185,185,321,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,1,0
27026646396,ZP School PimpalNagar 131,NDB01,Nandurbar,Nandurbar Urban,209,21.7399,73.9542,39,false,false,false,6,33,104,104,198,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27025170712,ZP School AmbaPura 132,NDB01,Nandurbar,Akrani,321,21.1335,74.2372,39,true,false,true,10,1,160,160,286,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,0,0
27024890092,ZP School DhanWadi 133,NDB01,Nandurbar,Nandurbar Urban,237,21.6701,74.508,53,true,false,false,3,22,118,118,253,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27025849432,ZP School PimpalKhed 134,NDB01,Nandurbar,Akkalkuwa,348,21.7265,74.351,40,true,true,false,5,39,174,174,335,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27023190948,ZP School WaghGaon 135,NDB01,Nandurbar,Akrani,392,21.712,74.1458,49,true,true,false,4,27,196,196,389,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,0,0
27023336441,ZP School MaliKhed 136,NDB01,Nandurbar,Taloda Block,387,21.2767,73.8711,53,true,false,false,2,21,193,193,383,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,1,0,0,0
27028163256,ZP School WaghGaon 137,NDB01,Nandurbar,Akkalkuwa,87,21.0996,73.805,53,true,true,true,10,8,43,43,74,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27026927126,ZP School MaliKhed 138,NDB01,Nandurbar,Akkalkuwa,130,21.2635,74.1231,55,true,true,true,10,33,65,65,123,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,1,0,0,0,0
27022292471,ZP School AmbaKhed 139,NDB01,Nandurbar,Shahada Rural,384,20.9981,73.7134,50,true,false,true,5,33,192,192,333,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27021700179,ZP School AmbaGaon 140,NDB01,Nandurbar,Navapur,303,21.7454,73.7092,44,false,false,true,5,18,151,151,329,45.5,Marathi,Primary,Government,Navapur Center,0,0,1,0,0,1
27027742706,ZP School WaghWadi 141,NDB01,Nandurbar,Akrani,102,21.133,74.029,44,false,true,false,7,29,51,51,93,45.5,Marathi,Primary,Government,Akrani Center,0,0,1,0,0,0
27022603109,ZP School DhanKhed 142,NDB01,Nandurbar,Akkalkuwa,184,21.7321,73.8554,26,true,false,false,9,23,92,92,205,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27027371185,ZP School MaliPura 143,NDB01,Nandurbar,Akkalkuwa,125,21.1844,74.2496,41,false,true,true,7,17,62,62,123,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27025827445,ZP School BhorNagar 144,NDB01,Nandurbar,Nandurbar Urban,216,20.8613,74.1647,23,true,false,false,5,19,108,108,192,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27022986573,ZP School AmbaNagar 145,NDB01,Nandurbar,Shahada Rural,145,21.6186,73.9524,50,true,false,false,10,8,72,72,155,45.5,Marathi,Primary,Government,Shahada Rural Center,1,0,0,0,0,0
27024919173,ZP School DhanPura 146,NDB01,Nandurbar,Akrani,389,21.3475,73.7562,53,false,false,false,2,37,194,194,406,45.5,Marathi,Primary,Government,Akrani Center,0,0,1,0,0,0
27025551605,ZP School AmbaPura 147,NDB01,Nandurbar,Taloda Block,84,21.656,74.6268,42,false,true,false,3,5,42,42,97,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27025615943,ZP School WaghPura 148,NDB01,Nandurbar,Shahada Rural,362,21.4649,74.2418,47,true,false,true,8,26,181,181,389,45.5,Marathi,Primary,Government,Shahada Rural Center,1,0,1,0,0,0
27024148105,ZP School WaghWadi 149,NDB01,Nandurbar,Akkalkuwa,301,21.4401,74.0097,50,false,true,true,2,35,150,150,333,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27026969783,ZP School PimpalWadi 150,NDB01,Nandurbar,Shahada Rural,249,21.1088,74.6921,28,false,true,true,9,3,124,124,273,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27024557766,ZP School BhorGaon 151,NDB01,Nandurbar,Akkalkuwa,77,21.5562,74.2471,37,true,true,true,3,10,38,38,77,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27021148883,ZP School DhanNagar 152,NDB01,Nandurbar,Navapur,163,21.0452,74.4765,47,false,true,false,5,36,81,81,158,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27028838222,ZP School DhanWadi 153,NDB01,Nandurbar,Nandurbar Urban,330,21.4726,73.7297,40,false,false,true,3,19,165,165,372,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,1,0,0
27021634059,ZP School AmbaGaon 154,NDB01,Nandurbar,Navapur,175,21.565,73.7738,48,true,false,true,9,12,87,87,186,45.5,Marathi,Primary,Government,Navapur Center,0,1,0,0,0,0
27024692135,ZP School AmbaKhed 155,NDB01,Nandurbar,Shahada Rural,204,21.0801,74.2185,56,false,true,false,4,34,102,102,175,45.5,Marathi,Primary,Government,Shahada Rural Center,1,0,0,0,0,0
27028932176,ZP School BhorNagar 156,NDB01,Nandurbar,Shahada Rural,91,21.3488,73.8007,49,true,true,false,7,36,45,45,88,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,1,0,0,1
27023907479,ZP School AmbaGaon 157,NDB01,Nandurbar,Akrani,208,20.919,74.6669,30,true,true,true,6,36,104,104,184,45.5,Marathi,Primary,Government,Akrani Center,0,0,1,0,0,0
27027884006,ZP School BhorKhed 158,NDB01,Nandurbar,Navapur,258,21.2307,73.7896,57,false,true,false,5,37,129,129,248,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27028663600,ZP School DhanPura 159,NDB01,Nandurbar,Akrani,335,20.9399,73.7495,31,false,true,true,6,2,167,167,298,45.5,Marathi,Primary,Government,Akrani Center,1,0,0,0,0,0
27023773142,ZP School PimpalKhed 160,NDB01,Nandurbar,Navapur,399,21.7338,74.4723,23,false,true,false,3,32,199,199,331,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27023543031,ZP School MaliWadi 161,NDB01,Nandurbar,Akrani,377,21.7595,73.9478,55,true,true,true,7,30,188,188,306,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,0,0
27021043863,ZP School WaghKhed 162,NDB01,Nandurbar,Akkalkuwa,237,20.8251,73.8231,35,true,true,true,2,37,118,118,224,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27024454336,ZP School WaghGaon 163,NDB01,Nandurbar,Navapur,70,21.6853,74.3569,48,false,false,false,7,26,35,35,62,45.5,Marathi,Primary,Government,Navapur Center,0,0,1,0,0,0
27023019463,ZP School BhorNagar 164,NDB01,Nandurbar,Nandurbar Urban,229,21.4738,74.4991,60,true,false,false,5,28,114,114,242,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,1
27024918188,ZP School KoliPura 165,NDB01,Nandurbar,Akkalkuwa,261,21.737,74.6576,31,false,true,true,3,31,130,130,224,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27025140562,ZP School MaliPura 166,NDB01,Nandurbar,Navapur,327,21.7328,74.0202,35,false,true,true,8,15,163,163,309,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,1,0
27026734671,ZP School BhorWadi 167,NDB01,Nandurbar,Shahada Rural,216,21.7386,74.5812,48,false,true,false,8,12,108,108,222,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27027373247,ZP School WaghKhed 168,NDB01,Nandurbar,Taloda Block,398,21.5764,74.2435,57,false,true,false,7,2,199,199,462,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,1,0
27027057013,ZP School BhorPura 169,NDB01,Nandurbar,Shahada Rural,54,21.6877,74.4755,24,true,false,false,7,17,27,27,64,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27022146995,ZP School DhanKhed 170,NDB01,Nandurbar,Akkalkuwa,270,20.9811,73.9299,46,true,false,false,4,5,135,135,223,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27025874567,ZP School MaliNagar 171,NDB01,Nandurbar,Shahada Rural,223,21.0344,74.6735,43,true,true,true,2,38,111,111,263,45.5,Marathi,Primary,Government,Shahada Rural Center,1,0,0,0,0,0
27025539045,ZP School PimpalNagar 172,NDB01,Nandurbar,Taloda Block,347,20.9187,74.5495,28,true,false,false,8,9,173,173,304,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,1,0
27022585974,ZP School KoliGaon 173,NDB01,Nandurbar,Shahada Rural,361,21.6558,73.8551,51,false,true,false,9,9,180,180,289,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27022119219,ZP School KoliPura 174,NDB01,Nandurbar,Shahada Rural,392,20.9009,74.558,23,false,true,true,10,16,196,196,335,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27024017174,ZP School WaghPura 175,NDB01,Nandurbar,Akkalkuwa,313,21.6496,73.824,24,false,true,true,2,3,156,156,363,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27021192266,ZP School AmbaWadi 176,NDB01,Nandurbar,Akrani,113,21.1228,74.3692,56,false,true,true,10,29,56,56,112,45.5,Marathi,Primary,Government,Akrani Center,0,0,1,0,0,1
27028113694,ZP School MaliGaon 177,NDB01,Nandurbar,Shahada Rural,373,21.1167,74.3976,41,false,true,true,3,21,186,186,441,45.5,Marathi,Primary,Government,Shahada Rural Center,1,0,0,1,0,0
27027287950,ZP School KoliNagar 178,NDB01,Nandurbar,Akrani,199,21.5894,74.1062,35,false,true,true,7,36,99,99,232,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,1,0
27029274483,ZP School AmbaNagar 179,NDB01,Nandurbar,Navapur,259,21.6616,74.5524,53,false,false,true,4,33,129,129,226,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27024698206,ZP School PimpalKhed 180,NDB01,Nandurbar,Taloda Block,281,20.9306,74.2155,34,true,true,true,4,5,140,140,317,45.5,Marathi,Primary,Government,Taloda Block Center,1,0,0,0,0,0
27024489837,ZP School PimpalKhed 181,NDB01,Nandurbar,Akkalkuwa,206,21.4688,73.9029,20,true,true,false,5,27,103,103,210,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27026140835,ZP School PimpalKhed 182,NDB01,Nandurbar,Akkalkuwa,56,21.7109,74.5756,53,true,true,true,7,25,28,28,57,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27028370311,ZP School MaliGaon 183,NDB01,Nandurbar,Nandurbar Urban,387,21.2882,74.5519,48,true,true,false,10,10,193,193,333,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,1,0
27024261634,ZP School WaghGaon 184,NDB01,Nandurbar,Akkalkuwa,398,21.5117,74.0824,20,true,true,false,7,26,199,199,431,45.5,Marathi,Primary,Government,Akkalkuwa Center,1,0,0,0,0,0
27027009702,ZP School DhanWadi 185,NDB01,Nandurbar,Taloda Block,220,20.873,74.6599,52,false,true,true,4,18,110,110,200,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27029903308,ZP School PimpalGaon 186,NDB01,Nandurbar,Shahada Rural,129,21.2222,74.6382,51,true,false,false,4,16,64,64,135,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27021005411,ZP School PimpalKhed 187,NDB01,Nandurbar,Shahada Rural,291,21.775,73.9635,38,false,false,false,2,15,145,145,300,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27021517201,ZP School MaliWadi 188,NDB01,Nandurbar,Navapur,158,21.0936,74.1562,43,true,true,true,10,20,79,79,161,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27021697322,ZP School KoliKhed 189,NDB01,Nandurbar,Taloda Block,337,21.6212,74.223,25,true,true,false,10,24,168,168,270,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27029096821,ZP School MaliNagar 190,NDB01,Nandurbar,Navapur,291,21.1384,73.9564,37,true,true,true,5,39,145,145,236,45.5,Marathi,Primary,Government,Navapur Center,0,0,1,0,1,0
27029229475,ZP School PimpalNagar 191,NDB01,Nandurbar,Taloda Block,391,20.9924,74.4871,29,false,false,true,3,31,195,195,379,45.5,Marathi,Primary,Government,Taloda Block Center,1,0,0,0,0,0
27028663479,ZP School MaliNagar 192,NDB01,Nandurbar,Taloda Block,378,21.0183,74.6502,55,false,true,false,8,7,189,189,386,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,1,0,0,0
27027279029,ZP School WaghNagar 193,NDB01,Nandurbar,Shahada Rural,125,21.6352,74.315,50,false,true,false,6,40,62,62,110,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,1,0
27021623785,ZP School MaliGaon 194,NDB01,Nandurbar,Taloda Block,214,21.464,73.8695,28,true,false,false,4,15,107,107,211,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27027588091,ZP School DhanWadi 195,NDB01,Nandurbar,Akrani,271,21.5555,73.7421,44,false,false,true,9,15,135,135,228,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,0,0
27026090385,ZP School MaliPura 196,NDB01,Nandurbar,Taloda Block,276,21.4422,73.7641,43,true,true,true,9,29,138,138,250,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27023753632,ZP School DhanPura 197,NDB01,Nandurbar,Akkalkuwa,360,21.2791,74.4255,52,true,false,true,7,22,180,180,362,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27026035630,ZP School KoliGaon 198,NDB01,Nandurbar,Akkalkuwa,320,21.4794,74.561,27,false,true,true,9,31,160,160,312,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27022809279,ZP School WaghNagar 199,NDB01,Nandurbar,Taloda Block,64,21.1227,74.075,50,true,false,false,7,8,32,32,61,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27024371079,ZP School BhorNagar 200,NDB01,Nandurbar,Taloda Block,291,21.586,73.9593,57,false,false,true,6,29,145,145,289,45.5,Marathi,Primary,Government,Taloda Block Center,0,1,0,0,0,0
27025484051,ZP School KoliPura 201,NDB01,Nandurbar,Shahada Rural,324,20.8792,74.5359,21,false,false,false,9,25,162,162,292,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27026131927,ZP School AmbaPura 202,NDB01,Nandurbar,Nandurbar Urban,67,21.7058,74.3827,23,false,false,false,10,7,33,33,53,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27029537649,ZP School AmbaKhed 203,NDB01,Nandurbar,Nandurbar Urban,279,21.0389,73.7786,40,false,false,true,5,14,139,139,315,45.5,Marathi,Primary,Government,Nandurbar Urban Center,1,0,0,0,0,0
27022138106,ZP School PimpalNagar 204,NDB01,Nandurbar,Akrani,341,21.0529,73.7748,31,true,false,true,3,31,170,170,327,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,1,0
27029184157,ZP School MaliPura 205,NDB01,Nandurbar,Shahada Rural,176,20.8794,73.9929,29,false,true,true,7,5,88,88,188,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,1
27028686727,ZP School PimpalKhed 206,NDB01,Nandurbar,Akkalkuwa,317,20.9313,74.5189,20,false,true,true,3,25,158,158,283,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27029239970,ZP School BhorGaon 207,NDB01,Nandurbar,Taloda Block,299,21.1253,73.9052,58,false,true,true,7,2,149,149,254,45.5,Marathi,Primary,Government,Taloda Block Center,1,0,0,0,0,0
27028066017,ZP School MaliGaon 208,NDB01,Nandurbar,Taloda Block,361,21.1654,74.1079,47,true,true,false,3,32,180,180,338,45.5,Marathi,Primary,Government,Taloda Block Center,0,1,0,0,0,0
27027523565,ZP School AmbaKhed 209,NDB01,Nandurbar,Navapur,219,20.9632,74.0554,24,false,false,true,4,21,109,109,199,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27029947938,ZP School MaliPura 210,NDB01,Nandurbar,Shahada Rural,354,21.3333,74.3932,32,false,false,false,3,26,177,177,335,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,1,0
27025348120,ZP School BhorGaon 211,NDB01,Nandurbar,Akrani,354,21.4699,74.069,36,false,true,false,4,34,177,177,396,45.5,Marathi,Primary,Government,Akrani Center,0,1,0,0,0,0
27022400006,ZP School AmbaKhed 212,NDB01,Nandurbar,Akrani,193,21.184,74.1207,59,true,false,true,6,18,96,96,202,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,1,0
27024905436,ZP School WaghWadi 213,NDB01,Nandurbar,Akrani,296,20.9461,74.2955,59,true,false,true,5,36,148,148,260,45.5,Marathi,Primary,Government,Akrani Center,1,0,0,0,0,0
27029276214,ZP School AmbaKhed 214,NDB01,Nandurbar,Nandurbar Urban,190,21.0183,74.025,46,false,false,false,9,19,95,95,181,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27028570015,ZP School MaliPura 215,NDB01,Nandurbar,Navapur,92,21.2485,73.7813,24,true,false,false,2,1,46,46,76,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27028267099,ZP School DhanPura 216,NDB01,Nandurbar,Akrani,394,21.798,74.4332,51,true,false,true,10,13,197,197,437,45.5,Marathi,Primary,Government,Akrani Center,0,0,1,0,0,0
27025719193,ZP School PimpalPura 217,NDB01,Nandurbar,Shahada Rural,319,21.1265,74.3258,33,false,true,true,4,35,159,159,345,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27025070756,ZP School MaliPura 218,NDB01,Nandurbar,Shahada Rural,153,21.4467,73.9498,47,false,false,false,5,9,76,76,151,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,1,0
27022224675,ZP School WaghGaon 219,NDB01,Nandurbar,Taloda Block,140,21.7892,73.8387,22,true,false,true,8,32,70,70,151,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27025716971,ZP School DhanKhed 220,NDB01,Nandurbar,Akkalkuwa,145,21.5248,74.1249,47,false,false,false,8,21,72,72,172,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27022470835,ZP School MaliGaon 221,NDB01,Nandurbar,Navapur,91,20.9312,73.779,33,false,true,true,5,21,45,45,106,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,1
27021593407,ZP School KoliNagar 222,NDB01,Nandurbar,Navapur,381,20.8773,74.6221,60,true,false,true,10,10,190,190,328,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27023760280,ZP School AmbaKhed 223,NDB01,Nandurbar,Shahada Rural,253,20.9329,74.1104,30,true,false,true,4,14,126,126,290,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27023959514,ZP School WaghGaon 224,NDB01,Nandurbar,Navapur,255,21.2948,74.1091,32,false,true,false,4,21,127,127,210,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27022826083,ZP School WaghNagar 225,NDB01,Nandurbar,Nandurbar Urban,197,21.4047,74.625,41,false,true,true,5,4,98,98,235,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,1,0,0,1,0
27021154271,ZP School PimpalPura 226,NDB01,Nandurbar,Taloda Block,50,21.7691,74.3207,22,true,true,false,8,34,25,25,56,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27024890555,ZP School AmbaNagar 227,NDB01,Nandurbar,Shahada Rural,330,21.3143,74.135,23,false,true,false,4,28,165,165,352,45.5,Marathi,Primary,Government,Shahada Rural Center,0,1,0,0,0,0
27025583595,ZP School WaghWadi 228,NDB01,Nandurbar,Navapur,144,21.363,74.5276,60,true,false,false,6,1,72,72,136,45.5,Marathi,Primary,Government,Navapur Center,1,0,0,1,0,0
27023058460,ZP School KoliKhed 229,NDB01,Nandurbar,Taloda Block,288,21.2693,74.0364,46,false,false,false,3,27,144,144,275,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27025958115,ZP School DhanKhed 230,NDB01,Nandurbar,Navapur,312,21.4036,73.9701,40,false,false,true,6,26,156,156,254,45.5,Marathi,Primary,Government,Navapur Center,1,0,0,0,0,0
27025826791,ZP School PimpalNagar 231,NDB01,Nandurbar,Akrani,57,21.6991,74.0942,47,false,false,false,6,37,28,28,57,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,0,0
27029506240,ZP School BhorKhed 232,NDB01,Nandurbar,Akrani,234,21.4852,74.5988,47,true,true,false,9,20,117,117,220,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,0,0
27021104590,ZP School AmbaNagar 233,NDB01,Nandurbar,Akkalkuwa,217,21.6054,73.7904,50,false,false,true,7,1,108,108,239,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27021684929,ZP School KoliPura 234,NDB01,Nandurbar,Akrani,188,21.051,73.8228,34,false,true,false,8,16,94,94,152,45.5,Marathi,Primary,Government,Akrani Center,1,0,0,0,0,0
27021745544,ZP School MaliGaon 235,NDB01,Nandurbar,Akkalkuwa,336,21.3588,74.1712,26,true,true,false,9,20,168,168,357,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27022059104,ZP School DhanWadi 236,NDB01,Nandurbar,Shahada Rural,157,20.8753,73.928,26,false,false,true,5,1,78,78,166,45.5,Marathi,Primary,Government,Shahada Rural Center,0,1,1,0,0,0
27025085314,ZP School MaliGaon 237,NDB01,Nandurbar,Akkalkuwa,300,21.245,73.7129,44,true,true,true,9,9,150,150,352,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27022122985,ZP School MaliGaon 238,NDB01,Nandurbar,Taloda Block,251,21.6203,74.1504,27,false,true,false,9,1,125,125,247,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27026622149,ZP School WaghGaon 239,NDB01,Nandurbar,Nandurbar Urban,139,21.0831,74.3333,44,false,true,true,7,16,69,69,163,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,1,0,0,0,0
27028418044,ZP School AmbaNagar 240,NDB01,Nandurbar,Shahada Rural,108,21.4355,73.8934,43,true,true,false,8,29,54,54,103,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,1,0,0
27025568167,ZP School BhorKhed 241,NDB01,Nandurbar,Akrani,242,21.6799,73.9041,57,false,false,true,8,28,121,121,195,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,0,0
27028934589,ZP School MaliNagar 242,NDB01,Nandurbar,Shahada Rural,134,21.1415,74.4997,46,true,false,false,8,24,67,67,157,45.5,Marathi,Primary,Government,Shahada Rural Center,1,0,0,0,0,0
27021752680,ZP School AmbaPura 243,NDB01,Nandurbar,Akrani,376,20.9787,73.8236,22,true,false,false,10,28,188,188,390,45.5,Marathi,Primary,Government,Akrani Center,0,1,0,0,0,0
27022597732,ZP School AmbaGaon 244,NDB01,Nandurbar,Taloda Block,102,21.009,73.8585,34,true,true,false,7,24,51,51,99,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27028178615,ZP School BhorGaon 245,NDB01,Nandurbar,Akkalkuwa,94,21.7183,74.5312,30,true,true,false,10,37,47,47,86,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,1,0,0,0
27024913689,ZP School PimpalPura 246,NDB01,Nandurbar,Akrani,298,21.1737,73.8164,58,true,true,true,10,23,149,149,345,45.5,Marathi,Primary,Government,Akrani Center,0,0,1,0,1,0
27021623637,ZP School WaghNagar 247,NDB01,Nandurbar,Nandurbar Urban,355,20.9974,74.1284,38,true,false,true,4,2,177,177,318,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27027668609,ZP School PimpalWadi 248,NDB01,Nandurbar,Akrani,329,21.2975,73.951,26,true,true,true,3,25,164,164,315,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,0,0
27021752930,ZP School BhorWadi 249,NDB01,Nandurbar,Akrani,386,21.6739,74.2322,49,true,false,false,3,16,193,193,313,45.5,Marathi,Primary,Government,Akrani Center,0,0,1,0,0,0
27026872342,ZP School KoliWadi 250,NDB01,Nandurbar,Akrani,351,20.9766,73.7094,29,false,true,true,6,29,175,175,336,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,0,0
27023730851,ZP School AmbaWadi 251,NDB01,Nandurbar,Shahada Rural,77,21.3241,74.5542,34,true,false,false,5,34,38,38,77,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,1,0,0
27029714410,ZP School AmbaGaon 252,NDB01,Nandurbar,Taloda Block,221,21.3015,73.981,48,false,true,false,6,30,110,110,193,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27022767094,ZP School DhanWadi 253,NDB01,Nandurbar,Shahada Rural,201,21.7659,73.7128,58,true,false,true,3,31,100,100,227,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27028515951,ZP School WaghGaon 254,NDB01,Nandurbar,Nandurbar Urban,179,21.5991,74.0067,55,true,false,false,9,23,89,89,149,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27028679707,ZP School PimpalGaon 255,NDB01,Nandurbar,Taloda Block,286,21.2203,74.3733,22,true,true,true,2,32,143,143,324,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,1,0
27029405326,ZP School WaghPura 256,NDB01,Nandurbar,Akrani,183,20.9586,74.2472,50,false,false,true,7,26,91,91,185,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,1,0
27024750508,ZP School BhorGaon 257,NDB01,Nandurbar,Nandurbar Urban,160,21.4272,74.6067,47,true,true,false,2,33,80,80,135,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27022005636,ZP School WaghPura 258,NDB01,Nandurbar,Nandurbar Urban,335,21.2371,73.7443,55,true,false,false,8,5,167,167,359,45.5,Marathi,Primary,Government,Nandurbar Urban Center,1,0,0,0,0,0
27029856550,ZP School AmbaKhed 259,NDB01,Nandurbar,Akrani,256,21.4855,74.3854,27,false,false,false,2,13,128,128,271,45.5,Marathi,Primary,Government,Akrani Center,1,0,0,0,0,0
27028177516,ZP School PimpalWadi 260,NDB01,Nandurbar,Taloda Block,321,21.3161,74.4464,35,false,false,true,8,14,160,160,300,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,1
27027866587,ZP School WaghKhed 261,NDB01,Nandurbar,Navapur,389,21.0723,74.2366,30,false,false,true,4,25,194,194,425,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
